stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1223,917,"OGEECHEE & EXPRESS FOOD MKT WB",,32.043283,-81.186169,,,,,,2
1224,918,"OGEECHEE & PLANTATION EST WB",,32.042166,-81.190572,,,,,,2
1225,919,"OGEECHEE & A1 BLDGS WB",,32.040976,-81.195624,,,,,,2
1226,920,"OGEECHEE & SALT CREEK WB",,32.040442,-81.199442,,,,,,2
1227,921,"BEE & 38th SB",,32.049543,-81.075343,,,,,,2
1228,923,"OGEECHEE & DEAN FOREST WB",,32.039389,-81.208290,,,,,,2
1229,924,"OGEECHEE & DESOTO SHOPPING CTR WB",,32.038275,-81.213428,,,,,,2
1230,925,"OGEECHEE & ELK SB",,32.032597,-81.219179,,,,,,2
1231,926,"OGEECHEE & COTTONVALE SB",,32.030078,-81.221063,,,,,,2
1232,927,"BEE & 4Oth SB",,32.048125,-81.075853,,,,,,2
1233,928,"OGEECHEE & BERWICK SB",,32.023378,-81.226276,,,,,,2
1234,929,"OGEECHEE & LARCHMONT SB",,32.017864,-81.230424,,,,,,2
1235,930,"QUACCO & HWY 17 WB",,32.014944,-81.233977,,,,,,2
1236,931,"BEE & 42nd SB",,32.046725,-81.076353,,,,,,2
1237,933,"QUACCO & WINDING WB",,32.018314,-81.237632,,,,,,2
1238,934,"QUACCO & SEA BREEZE MOBILE PK WB",,32.020348,-81.239837,,,,,,2
1239,935,"QUACCO & LOCH WB",,32.021862,-81.241457,,,,,,2
1240,936,"QUACCO & HOLIDAY WB",,32.024963,-81.244814,,,,,,2
1241,937,"VICTORY & GRENOBLE EB",,32.045289,-81.075087,,,,,,2
1242,938,"QUACCO & LAUREL WOODS WB",,32.027803,-81.247554,,,,,,2
1243,94,"MLK & YORK SB",,32.079102,-81.097770,,,,,,2
1244,940,"VICTORY & HIBUSCUS EB",,32.044741,-81.073183,,,,,,2
1245,941,"QUACCO & GOODALE EB",,32.030832,-81.250603,,,,,,2
1246,942,"QUACCO & LAUREL WOODS EB",,32.028296,-81.248087,,,,,,2
1247,943,"QUACCO & LAUREL GREEN EB",,32.025652,-81.245528,,,,,,2
1248,944,"QUACCO & LOCH EB",,32.022445,-81.242182,,,,,,2
1249,946,"QUACCO & SEA BREEZE EB",,32.020608,-81.240178,,,,,,2
1250,947,"QUACCO & FOSS MOBILE HOME EB",,32.018815,-81.238218,,,,,,2
1251,948,"QUACCO & SHADY ACRES EB",,32.016154,-81.235383,,,,,,2
1252,949,"VICTORY & WALLIN EB",,32.043162,-81.068182,,,,,,2
1253,95,"JIMMY DELOACH & CROSSROADS WB",,32.163214,-81.207235,,,,,,2
1254,951,"OGEECHEE & BURTON SB",,32.012503,-81.234163,,,,,,2
1255,952,"OGEECHEE & LITTLE NECK SB",,32.002729,-81.245734,,,,,,2
1256,954,"OGEECHEE & S&S TRAILERS SB",,31.998502,-81.251648,,,,,,2
1257,956,"OGEECHEE & SOUTHWEST MIDDLE SCH SB",,31.996731,-81.264233,,,,,,2
1258,957,"OGEECHEE & BAMBOO FARM WB",,31.996204,-81.267953,,,,,,2
1259,958,"CANEBRAKE & BAMBOO FARM WB",,31.996774,-81.270411,,,,,,2
1260,959,"CANEBRAKE & SHILOH BAPTIST WB",,31.999556,-81.275277,,,,,,2
1261,96,"JIMMY DELOACH & EXPANSION WB",,32.164055,-81.193608,,,,,,2
1262,960,"CANEBRAKE & CURTIS DAY CARE WB",,32.000809,-81.277492,,,,,,2
1263,961,"CANEBRAKE & RESIDENT 321 WB",,32.001945,-81.279504,,,,,,2
1264,962,"CANEBRAKE & SONIC WB",,32.002812,-81.281036,,,,,,2
1266,964,"GATEWAY & SCOTTISH INN SB",,32.002327,-81.281919,,,,,,2
1267,965,"JUVENILE COURT",,32.063189,-81.166510,,,,,,2
1282,986,"VICTORY & WALLIN WB",,32.042955,-81.067310,,,,,,2
1283,987,"VICTORY & LIMERICK WB",,32.044329,-81.071151,,,,,,2
1284,988,"VICTORY & HIBISCUS WB",,32.044876,-81.073076,,,,,,2
1285,989,"VICTORY & PALM WB",,32.045648,-81.075662,,,,,,2
1286,99,"CROSSROADS & HOME DEPOT WB",,32.157331,-81.211987,,,,,,2
1287,990,"BEE & 42nd NB",,32.046886,-81.076247,,,,,,2
1288,992,"BEE & 38th NB",,32.049363,-81.075375,,,,,,2
1289,993,"37th & BEE WB",,32.050656,-81.075619,,,,,,2
1290,994,"37th & ASH WB",,32.051338,-81.078269,,,,,,2
1291,995,"37th & CEDAR WB",,32.051786,-81.079939,,,,,,2
1292,998,"37th & PAULSEN WB",,32.053787,-81.087516,,,,,,2
1293,999,"37th & ATLANTIC WB",,32.054433,-81.089771,,,,,,2
1325,Test Stop 1,"Test Stop 1",,32.063384,-81.081727,,,,,,0
1326,Test Stop 2,"Test Stop 2",,32.063165,-81.080759,,,,,,0
1327,Test Stop 3,"Test Stop 3",,32.064821,-81.079044,,,,,,0
1328,Test Stop 4,"Test Stop 4",,32.067131,-81.080535,,,,,,2
1333,1716,"MLK@W PERRY LANE",,32.076921,-81.098557,,,,,,2
1334,2172,"MIDDLEGROUND & SHAWNEE SB",,31.982980,-81.163908,,,,,,2
1335,2201,"LIBERTY & JEFFERSON",,32.075701,-81.096939,,,,,,2
1336,2206,"WHITAKER & HULL",,32.076308,-81.094237,,,,,,2
1337,2207,"WHITAKER & PARK",,32.065156,-81.098309,,,,,,2
1338,2208,"WHITAKER & ANDERSON",,32.062804,-81.099255,,,,,,2
1339,2212,"DRAYTON & 38TH",,32.055840,-81.099263,,,,,,2
1340,2222,"Whitaker & 36th",,32.058146,-81.100999,,,,,,2
1341,2223,"Whitaker & 40th",,32.054717,-81.102274,,,,,,2
1342,2224,"Drayton & Maupas",,32.054099,-81.099922,,,,,,2
1343,2225,"Drayton & 33rd",,32.059915,-81.097817,,,,,,2
1344,2226,"Drayton & Duffy",,32.063442,-81.096510,,,,,,2
1345,2227,"Randolph & Broughton",,32.076601,-81.082400,,,,,,2
1347,2229,"DRAYTON & HUNTINGTON",,32.068827,-81.094511,,,,,,2
1348,2230,"LIBERTY & FLOYD ST",,32.074266,-81.091521,,,,,,2
1349,2231,"VA CLINIC EB",,31.985988,-81.173893,,,,,,2
1350,2232,"WALMART & OGEECHEE LVR",,31.998761,-81.257492,,,,,,2
1358,2233,"ARENA AT STILES",,32.074260,-81.112371,,,,,,2
1364,1186,"SKIDAWAY & 36th SB",,32.048161,-81.064682,,,,,,2
1365,2235,"Highway 21 & Crossgate IB",,32.145093,-81.177590,,,,,,2
1366,787,"SKIDAWAY & BEAUMONT SB",,31.999973,-81.077584,,,,,,2
1370,2237,"Augusta Ave at Priscilla D Thomas Way NB",,32.108723,-81.157013,,,,,,2
1371,2238,"Augusta Ave at Varnedoe Ave NB",,32.111752,-81.161510,,,,,,2
1372,2239,"Augusta Ave at Smith Ave NB",,32.117886,-81.166309,,,,,,2
1373,1229,"SKIDAWAY & 36th NB",,32.048089,-81.064629,,,,,,2
1374,1748,"EISENHOWER & DOUGLAS EB",,32.009615,-81.112615,,,,,,2
1375,2243,"Augusta Ave and Priscilla D Thomas Way SB",,32.108516,-81.156928,,,,,,2
1376,2244,"Augusta Avenue at Varnedoe Ave SB",,32.114361,-81.164473,,,,,,2
1377,2245,"Augusta Ave at Smith Ave SB",,32.117752,-81.166468,,,,,,2
1378,2246,"Laroche & Tompkins NB",,32.026154,-81.069960,,,,,,2
1379,2247,"Laroche & Oak Forest NB",,32.018184,-81.067120,,,,,,2
1380,293,"EISENHOWER & ABERCORN WB",,32.009893,-81.113572,,,,,,2
1384,2254,"Grange Rd EB",,32.135350,-81.172662,,,,,,2
1385,2255,"Grange Rd WB",,32.135406,-81.172901,,,,,,2
1386,2256,"Grange Rd & South Coastal Hwy EB",,32.137969,-81.158087,,,,,,2
1387,2257,"Grange Rd and South Coastal Hwy WB",,32.138200,-81.158168,,,,,,2
1388,2258,"South Coastal Hwy & Oxnard NB",,32.142264,-81.157160,,,,,,2
1389,2259,"South Coastal Hwy & Oxnard SB",,32.142580,-81.157528,,,,,,2
1390,2264,"Food Lion OB",,32.103506,-81.147841,,,,,,2
1391,2265,"Food Lion IB",,32.103356,-81.147930,,,,,,2
1392,2266,"Tuten at Dollar General",,32.089782,-81.123406,,,,,,2
1393,2267,"Bay at Brittany",,32.089395,-81.122916,,,,,,2
1394,2268,"Fellwood Homes WB",,32.087562,-81.115321,,,,,,2
1395,2269,"Fellwood Homes EB",,32.087383,-81.115697,,,,,,2
1396,2270,"3rd St at Hwy 80",,32.095906,-81.145181,,,,,,2
1397,2271,"3rd St at Davis",,32.098285,-81.147540,,,,,,2
1398,2272,"3rd St at Minus",,32.101354,-81.150481,,,,,,2
1399,2273,"Groves High School",,32.107291,-81.158651,,,,,,2
1400,2274,"Crossgate at Amazon WB",,32.146581,-81.176734,,,,,,2
1401,2275,"Crossgate at Amazon EB",,32.146398,-81.176480,,,,,,2
1402,2276,"South Coastal Highway and Barnsley",,32.147158,-81.162215,,,,,,2
1403,2277,"Crossgate & Dixie EB",,32.148563,-81.165360,,,,,,2
1404,2278,"Crossgate & Dixie NB",,32.148740,-81.165405,,,,,,2
1405,2279,"Crossgate Transfer Pt. 1",,32.147536,-81.169079,,,,,,2
1406,2280,"Crossgate Transfer Pt. 2",,32.147540,-81.169083,,,,,,2
1407,2281,"Sewage Plant",,32.149790,-81.179416,,,,,,2
1408,2282,"International Trade Parkway",,32.180638,-81.184218,,,,,,2
1409,2283,"Little Hearst Parkway 1",,32.180175,-81.180600,,,,,,2
1410,2284,"Little Hearst Parkway 2",,32.179941,-81.180620,,,,,,2
1411,2285,"Little Hearst Parkway 3",,32.174700,-81.171970,,,,,,2
1412,2286,"Little Hearst Parkway 4",,32.173759,-81.170009,,,,,,2
1414,2288,"Augusta and O'Leary SB",,32.188070,-81.193829,,,,,,2
1415,2289,"Scott & Magellan EB",,32.193389,-81.196583,,,,,,2
1416,2290,"Coldbrook Station NB",,32.197673,-81.196550,,,,,,2
1417,2291,"Old Richmond Road WB",,32.198491,-81.198166,,,,,,2
1419,2293,"Lakeside and Mulberry EB",,32.216769,-81.194418,,,,,,2
1420,2294,"Rice Hope Publix",,32.220991,-81.194627,,,,,,2
1421,2295,"Port Wentworth City Hall NB",,32.147100,-81.161511,,,,,,2
1422,2297,"SALLIE MOOD & HEALTH DEPT NB",,32.002620,-81.090507,,,,,,2
1423,2299,"SALLIE MOOD & GOODWILL NB",,32.000980,-81.090560,,,,,,2
1424,2300,"SALLIE MOOD & AQUATIC CENTER NB",,31.997640,-81.090470,,,,,,2
1425,2301,"SALLIE MOOD & SULGRAVE NB",,31.993700,-81.090500,,,,,,2
1426,2302,"Magnolia Blvd & Lakeside",,32.215131,-81.197620,,,,,,2
1427,2303,"Inn at Mulberry Grove",,32.188641,-81.193017,,,,,,2
1429,2306,"Minus Ave & Augusta Rd NB",,32.102404,-81.149210,,,,,,2
1430,2308,"Minus Ave & Augusta Rd SB",,32.102851,-81.148862,,,,,,2
1431,2309,"Shawnee St & Apache Ave WB",,31.984701,-81.167970,,,,,,2
1432,2310,"Holiday Inn @ Park of Commerce Way",,32.067250,-81.162024,,,,,,2
